,reward,action,soc_kwh,generation_kW,load_kW,unmet_kW,spill_kW,charge_kW,discharge_kW
2024-03-08 08:00:00+05:00,-243.97187124987747,0.10934244,44.909543512682106,7.775671966087736,11.44856539233023,2.4397187124987747,0.0,0.0,0.0
2024-03-08 09:00:00+05:00,-30.32836976547264,-0.16794568,43.141694217919245,7.909264481999684,11.825299674350585,0.3032836976547264,0.0,0.0,1.6794568300247192
2024-03-08 10:00:00+05:00,-12.432195754391852,0.5767028,44.907084710895965,23.370608656922983,12.391253869808594,0.0,12.432195754391852,1.8583057820807554,0.0
2024-03-08 11:00:00+05:00,-9.175402947078812,0.731473,44.995354235544795,17.782661566267727,12.847418152822254,0.0,9.175402947078812,0.09291528910403457,0.0
2024-03-08 12:00:00+05:00,-23.32084791610155,1.0,44.99976771177724,30.30009842084705,12.963350665744988,0.0,23.32084791610155,0.004645764455204926,0.0
2024-03-08 13:00:00+05:00,-13.240713448617058,1.0,44.999988385588864,19.977383645734523,12.798945884866177,0.0,13.240713448617058,0.00023228822276166738,0.0
2024-03-08 14:00:00+05:00,-4.4496393704111235,0.7955845,44.99999941927944,9.37629493583366,13.180558509853839,0.0,4.4496393704111235,1.1614411135951741e-05,0.0
2024-03-08 15:00:00+05:00,-130.93672628684172,0.37520057,44.99999941927944,2.9443749274484907,11.758295715441395,1.3093672628684172,0.0,0.0,0.0
2024-03-08 16:00:00+05:00,-7.454962310372736,0.8592839,44.99999997096397,11.90315317898702,11.164388951398722,0.0,7.454962310372736,5.80720559639758e-07,0.0
2024-03-08 17:00:00+05:00,-0.6267696172565924,0.2990304,44.9999999985482,4.560206038629547,9.971741657787819,0.0,0.6267696172565924,2.9036030468887475e-08,0.0
2024-03-08 18:00:00+05:00,-9.36167174574933,1.0,44.99999999992741,13.750935435847527,8.674728862452804,0.0,9.36167174574933,1.4518022339871095e-09,0.0
2024-03-08 19:00:00+05:00,-3.187771887551728,0.5534171,44.99999999999637,7.279616628840171,7.30619393452485,0.0,3.187771887551728,7.258904588525183e-11,0.0
2024-03-08 20:00:00+05:00,-8.949394635271915,0.8382001,44.999999999999815,13.849150875561334,6.943680841147091,0.0,8.949394635271915,3.630873379734112e-12,0.0
2024-03-08 21:00:00+05:00,-205.58954919117429,-0.22973363,42.58175125247535,1.6158216675360229,5.6512041443801015,2.055895491911743,0.0,0.0,2.297336310148239
2024-03-08 22:00:00+05:00,-23.674352629195994,0.06624128,42.58175125247535,6.234606512993385,4.756503281226142,0.23674352629195994,0.0,0.0,0.0
2024-03-08 23:00:00+05:00,-108.42738546911335,-0.053018436,42.02366245420337,6.012517787178681,4.657004940832111,1.0842738546911335,0.0,0.0,0.5301843583583832
2024-03-09 00:00:00+05:00,-445.9142972603811,-0.13627963,40.5891400575636,2.968582713531346,3.869034955087274,4.459142972603811,0.0,0.0,1.362796276807785
2024-03-09 01:00:00+05:00,-494.1982080542413,-0.3970819,36.4093304621544,0.569698645886604,3.365179434977059,4.941982080542413,0.0,0.0,3.970819115638733
2024-03-09 02:00:00+05:00,-219.1509688505505,-0.24395613,33.841371159804304,6.2799279405525485,4.075692432468296,2.191509688505505,0.0,0.0,2.4395613372325897
2024-03-09 03:00:00+05:00,-115.98954021698108,-0.086645916,32.929308885022024,9.672030448764367,4.417828616806325,1.159895402169811,0.0,0.0,0.8664591610431671
2024-03-09 04:00:00+05:00,-0.0,-0.25114018,31.772614803721165,11.520375125216773,5.411820947538601,0.0,0.0,0.0,1.0988593772358168
2024-03-09 05:00:00+05:00,-19.707612622689474,-0.14503235,30.24595852741983,11.420119315056974,6.341566152673181,0.19707612622689474,0.0,0.0,1.450323462486267
2024-03-09 06:00:00+05:00,-2.0716155515791463,-0.060899884,30.24595852741983,15.34921007904838,6.74254903727121,0.0,2.0716155515791463,0.0,0.0
2024-03-09 07:00:00+05:00,0.1,-0.049371704,29.958290506414034,12.828944113979254,8.348069280547598,0.0,0.0,0.0,0.2732846199555077
2024-03-09 08:00:00+05:00,-16.202080208795465,0.14272039,29.958290506414034,12.668969279956483,8.906504047981347,0.16302080208795466,0.0,0.0,0.0
2024-03-09 09:00:00+05:00,-0.6683764327824111,0.8961393,38.471614081672286,21.99329174580462,10.06418792701379,0.0,0.6683764327824111,8.961393237113953,0.0
2024-03-09 10:00:00+05:00,-46.69353525552076,0.52012354,38.471614081672286,10.585575481739557,10.477780982707698,0.4669353525552076,0.0,0.0,0.0
2024-03-09 11:00:00+05:00,-296.06387291526926,-0.15025279,36.890005773683264,5.592882871669576,11.017939891962182,2.9606387291526923,0.0,0.0,1.502527892589569
2024-03-09 12:00:00+05:00,-145.14950796588408,0.6937306,36.890005773683264,7.733242288653161,10.528504772020485,1.4514950796588408,0.0,0.0,0.0
2024-03-09 13:00:00+05:00,-522.3701309145816,0.07410596,36.890005773683264,2.124812656754816,10.633768005609422,5.223701309145817,0.0,0.0,0.0
2024-03-09 14:00:00+05:00,-23.102661534179525,0.61614597,36.890005773683264,6.465483095665334,10.314001429836829,0.23102661534179525,0.0,0.0,0.0
2024-03-09 15:00:00+05:00,-413.1606653812314,0.16408335,36.890005773683264,1.5440586139750183,9.86450649642706,4.131606653812314,0.0,0.0,0.0
2024-03-09 16:00:00+05:00,-0.0,1.0,41.443057004784286,9.969630786678655,9.431286923169088,0.0,0.0,4.792685506422132,0.0
2024-03-09 17:00:00+05:00,-151.51492300623238,-0.25391656,38.770251093168014,1.1946942927582151,7.901014244504942,1.515149230062324,0.0,0.0,2.5391656160354614
2024-03-09 18:00:00+05:00,-207.11518517720515,-0.20931919,36.566891206948384,0.0,7.423236868976997,2.0711518517720515,0.0,0.0,2.0931918919086456
2024-03-09 19:00:00+05:00,-0.0,0.11007048,37.12254754903579,5.5063736479564644,6.409054216394194,0.0,0.0,0.5849014127235792,0.0
2024-03-09 20:00:00+05:00,-123.84889313734608,-0.232895,34.67102121462457,1.3994387586948345,5.084940121152839,1.2384889313734608,0.0,0.0,2.3289500176906586
2024-03-09 21:00:00+05:00,-198.6180459921409,-0.1471589,33.12198010026918,2.055826472825943,4.1421345295185095,1.986180459921409,0.0,0.0,1.471589058637619
2024-03-09 22:00:00+05:00,-390.3384524805609,-0.26090667,30.37559413692962,0.0,3.7772078288358863,3.9033845248056087,0.0,0.0,2.609066665172577
2024-03-09 23:00:00+05:00,-577.2244953286175,-0.16025864,28.68866112768159,0.0,3.7369266462712463,5.773244953286175,0.0,0.0,1.6025863587856293
2024-03-10 00:00:00+05:00,-591.9846532514863,-0.012233833,28.559883939775776,2.6960074771296942,3.2525576184008673,5.920846532514863,0.0,0.0,0.12233832851052284
2024-03-10 01:00:00+05:00,-404.5872326237131,0.030765977,28.559883939775776,5.7249732902968065,3.666629289250012,4.046872326237131,0.0,0.0,0.0
2024-03-10 02:00:00+05:00,-368.1414867990379,0.019568376,28.559883939775776,6.932338634333641,3.862404127857356,3.6824148679903796,0.0,0.0,0.0
2024-03-10 03:00:00+05:00,-0.19742027389315062,0.012208492,28.675864609631848,12.119236987812107,4.702503763249545,0.0,0.2974202738931506,0.12208491563796997,0.0
2024-03-10 04:00:00+05:00,-2.987453055477395,-0.025209056,28.675864609631848,15.969360253278964,5.399021217262385,0.0,3.087453055477395,0.0,0.0
2024-03-10 05:00:00+05:00,0.1,0.16683422,29.775146669592964,14.614360755420211,5.893555967056668,0.0,0.0,1.157139010485384,0.0
2024-03-10 06:00:00+05:00,0.1,-0.27745646,27.79612826659659,11.213892023651926,6.686058246370164,0.0,0.0,0.0,1.880067482846556
2024-03-10 07:00:00+05:00,-420.0737302824867,-0.045288138,27.319411023527493,8.600036094913621,8.99559041479159,4.201737302824867,0.0,0.0,0.4528813809156418
2024-03-10 08:00:00+05:00,-512.2547821789569,0.44767812,27.319411023527493,7.755851187230367,8.902658804583083,5.123547821789569,0.0,0.0,0.0
2024-03-10 09:00:00+05:00,-3.1279116320853344,0.7797367,34.72690965142857,23.235358586956778,9.763686410053417,0.0,3.1279116320853344,7.797366976737976,0.0
2024-03-10 10:00:00+05:00,-104.87863728938737,0.25911248,34.72690965142857,9.942069444489054,10.610641100174947,1.0487863728938738,0.0,0.0,0.0
2024-03-10 11:00:00+05:00,-768.1038383719955,-0.008209055,34.64049854311671,2.0682368386159626,10.824519176835638,7.6810383837199545,0.0,0.0,0.08209055289626122
2024-03-10 12:00:00+05:00,-79.81126921688002,0.21857144,34.64049854311671,8.266152418996805,11.141733434994629,0.7981126921688002,0.0,0.0,0.0
2024-03-10 13:00:00+05:00,-2.544951694423453,0.92146516,43.394417548510695,19.223839856867684,10.62277454808345,0.0,2.544951694423453,9.214651584625244,0.0
2024-03-10 14:00:00+05:00,-34.61190226866636,1.0,44.91972087742553,42.754933172543325,10.21539067858651,0.0,34.61190226866636,1.6055824514893047,0.0
2024-03-10 15:00:00+05:00,-6.2512793054300895,1.0,44.99598604387128,12.17280714476838,9.89200500967913,0.0,6.2512793054300895,0.08027912257446701,0.0
2024-03-10 16:00:00+05:00,-55.11000117895399,0.523632,44.99598604387128,4.269521078835477,9.080107120450375,0.5511000117895399,0.0,0.0,0.0
2024-03-10 17:00:00+05:00,-480.17192747402635,0.06015726,44.99598604387128,0.0,8.51434333008488,4.801719274740264,0.0,0.0,0.0
2024-03-10 18:00:00+05:00,-5.762250154352475,0.5916063,44.999799302193566,10.858403074346418,6.974604740290294,0.0,5.762250154352475,0.0040139561287233505,0.0
2024-03-10 19:00:00+05:00,-3.518043918061873,0.38893777,44.99998996510968,8.24572607070866,6.736437908894705,0.0,3.518043918061873,0.00020069780643439117,0.0
2024-03-10 20:00:00+05:00,-16.184847142582736,1.0,44.999999498255484,21.67878619032094,4.9266439510114,0.0,16.184847142582736,1.0034890323140644e-05,0.0
2024-03-10 21:00:00+05:00,-200.8798550359346,0.0013853796,44.999999498255484,4.177491969005202,4.253742190316908,2.008798550359346,0.0,0.0,0.0
2024-03-10 22:00:00+05:00,-14.758242247615744,1.0,44.999999974912775,21.16135181668952,4.448190287893725,0.0,14.758242247615744,5.017445161570322e-07,0.0
2024-03-10 23:00:00+05:00,-278.86275186449757,-0.22645135,42.61630153029535,2.7640990773790763,3.9334363923369238,2.788627518644976,0.0,0.0,2.264513522386551
2024-03-11 00:00:00+05:00,-542.3878046402617,-0.04997305,42.09026944324537,2.468539943488411,4.389263688646394,5.423878046402617,0.0,0.0,0.4997304826974869
2024-03-11 01:00:00+05:00,-384.24045391846755,-0.33439243,38.57034914431766,2.718145616649165,4.091844741215854,3.8424045391846757,0.0,0.0,3.3439242839813232
2024-03-11 02:00:00+05:00,-241.95128707510065,-0.326036,35.138391184188876,5.714169514537172,4.899756240285787,2.4195128707510065,0.0,0.0,3.260360062122345
2024-03-11 03:00:00+05:00,-119.67701919126998,0.00075724535,35.138391184188876,11.032597028438577,5.9690534695960045,1.1967701919126998,0.0,0.0,0.0
2024-03-11 04:00:00+05:00,-65.83045431102352,-0.2824622,32.165104768787614,9.163067645276065,6.471350039285345,0.6583045431102352,0.0,0.0,2.824622094631195
2024-03-11 05:00:00+05:00,-302.3107777950189,-0.027817225,31.872291873169626,9.723274912867755,7.626976000228198,3.023107777950189,0.0,0.0,0.27817225083708763
2024-03-11 06:00:00+05:00,-4.372692542082147,0.32021403,34.914325187874525,20.587281031410676,8.790521962942941,0.0,4.372692542082147,3.2021403312683105,0.0
2024-03-11 07:00:00+05:00,-53.98244123848972,0.12424284,34.914325187874525,12.140156846057776,9.48249984206775,0.5398244123848972,0.0,0.0,0.0
2024-03-11 08:00:00+05:00,-1.9612655905616947,0.15827897,36.41797542102405,15.9877746195275,10.910998966290643,0.0,1.9612655905616947,1.5827897191047668,0.0
2024-03-11 09:00:00+05:00,-142.12044183017892,0.5654738,36.41797542102405,10.59487323509655,11.698385011977345,1.4212044183017891,0.0,0.0,0.0
2024-03-11 10:00:00+05:00,-330.75790506068614,0.10476208,36.41797542102405,7.26732995548827,12.61923450245259,3.3075790506068614,0.0,0.0,0.0
2024-03-11 11:00:00+05:00,-0.0,0.59843135,36.91521529670995,10.581772791404838,13.067518903770136,0.0,0.0,0.5234103954588427,0.0
2024-03-11 12:00:00+05:00,-412.5433770665644,0.12873606,36.91521529670995,4.188061809329415,13.277594527469233,4.125433770665644,0.0,0.0,0.0
2024-03-11 13:00:00+05:00,-467.67087981423055,0.014020868,36.91521529670995,2.6719209756098743,13.102228733934762,4.676708798142306,0.0,0.0,0.0
2024-03-11 14:00:00+05:00,-0.0,0.7012668,41.7889527499688,11.089114229227123,12.831990082044438,0.0,0.0,5.130249950798784,0.0
2024-03-11 15:00:00+05:00,-15.110284576831674,0.9640978,44.83944763749844,24.34894620636835,12.363522075908255,0.0,15.110284576831674,3.2110472500312,0.0
2024-03-11 16:00:00+05:00,-217.4854697890965,0.25356966,44.83944763749844,3.022623470609022,11.052510834294765,2.174854697890965,0.0,0.0,0.0
2024-03-11 17:00:00+05:00,-66.8668739940351,0.5524102,44.83944763749844,4.712247696284748,10.056049493411837,0.668668739940351,0.0,0.0,0.0
2024-03-11 18:00:00+05:00,-218.8668822348547,0.20938283,44.83944763749844,2.312890480948228,9.184737368312001,2.188668822348547,0.0,0.0,0.0
2024-03-11 19:00:00+05:00,-325.20947432066936,0.2704513,44.83944763749844,1.4185205110162538,7.348513965900633,3.2520947432066936,0.0,0.0,0.0
2024-03-11 20:00:00+05:00,-509.8508344763011,0.057569683,44.83944763749844,0.0,6.696509711007129,5.098508344763011,0.0,0.0,0.0
2024-03-11 21:00:00+05:00,-16.753570246751988,1.0,44.99197238187492,22.26110430659337,5.675665267787332,0.0,16.753570246751988,0.16055236250156213,0.0
2024-03-11 22:00:00+05:00,-4.037092253232452,0.22036129,44.999598619093746,11.123965332954842,5.176945280256523,0.0,4.037092253232452,0.008027618125076685,0.0
2024-03-11 23:00:00+05:00,-21.191151214671592,1.0,44.99997993095469,28.877741813464667,5.2490091388560005,0.0,21.191151214671592,0.00040138090625418954,0.0
2024-03-12 00:00:00+05:00,-0.2603305561375642,0.11640409,44.99999899654773,9.473644291100904,4.164343743680697,0.0,0.2603305561375642,2.0069045312709477e-05,0.0
2024-03-12 01:00:00+05:00,-150.93921581712914,-0.31581828,41.67559604937286,5.397980870680049,4.921472235232885,1.5093921581712912,0.0,0.0,3.1581827998161316
2024-03-12 02:00:00+05:00,-180.58219623961804,-0.42418888,37.21044992187282,4.604547275236234,4.966877707758954,1.8058219623961804,0.0,0.0,4.2418888211250305
2024-03-12 03:00:00+05:00,-66.46283535854494,-0.34835395,33.54356621482631,7.607143422352319,5.513595991384971,0.6646283535854494,0.0,0.0,3.4835395216941833
2024-03-12 04:00:00+05:00,-90.37612341474949,-0.52926433,27.972362732047863,6.905097721083914,6.512451189978186,0.9047612341474949,0.0,0.0,5.292643308639526
2024-03-12 05:00:00+05:00,-469.4050180286808,-0.053425997,27.40998381104101,8.01425318840155,7.375831312071805,4.695050180286808,0.0,0.0,0.5342599749565125
2024-03-12 06:00:00+05:00,-443.9342878318045,0.032865163,27.40998381104101,8.45257901694592,8.73919233815508,4.440342878318045,0.0,0.0,0.0
2024-03-12 07:00:00+05:00,-326.4255465575851,0.252456,27.40998381104101,9.71494316380622,9.771845616533938,3.2652554655758514,0.0,0.0,0.0
2024-03-12 08:00:00+05:00,-50.92780475752411,0.099981725,27.40998381104101,11.922296648185934,10.614753502324021,0.5102780475752411,0.0,0.0,0.0
2024-03-12 09:00:00+05:00,-1.6488370782569315,0.11464754,28.499135417004716,14.197693691129091,11.699731798280986,0.0,1.7488370782569316,1.146475374698639,0.0
2024-03-12 10:00:00+05:00,-143.85346214022863,0.46769014,28.499135417004716,9.976492839133142,12.881907197801569,1.4395346214022862,0.0,0.0,0.0
2024-03-12 11:00:00+05:00,-5.825286580065937,0.79824525,36.08246530320276,23.825679655315746,13.457221744934827,0.0,5.825286580065937,7.9824525117874146,0.0
2024-03-12 12:00:00+05:00,-1.418240834029163,0.6669091,42.418101740142,16.93249271334275,13.093959506498482,0.0,1.418240834029163,6.669090986251831,0.0
2024-03-12 13:00:00+05:00,-0.0,0.4863854,42.920220047568094,7.644096185440861,13.25465477865413,0.0,0.0,0.5285455867643085,0.0
2024-03-12 14:00:00+05:00,-17.5846163643846,1.0,44.8960110023784,25.830106765402466,12.879399009019936,0.0,17.5846163643846,2.079779952431906,0.0
2024-03-12 15:00:00+05:00,-82.41669231849133,0.42434216,44.8960110023784,4.040650273932412,12.310079978133468,0.8241669231849134,0.0,0.0,0.0
2024-03-12 16:00:00+05:00,-160.23557729625452,0.17759764,44.8960110023784,3.8405857954019837,10.990855817382927,1.6023557729625453,0.0,0.0,0.0
2024-03-12 17:00:00+05:00,-484.22836995241926,0.058526248,44.8960110023784,0.0,9.831365775232179,4.8422836995241925,0.0,0.0,0.0
2024-03-12 18:00:00+05:00,-0.015626760161902453,0.33854222,44.99480055011892,4.9528752721154365,9.064265111165605,0.0,0.015626760161902453,0.10398899762159886,0.0
2024-03-12 19:00:00+05:00,-19.79591220445096,1.0,44.99974002750594,24.639112967405232,7.464236577818988,0.0,19.79591220445096,0.005199449881082785,0.0
2024-03-12 20:00:00+05:00,-2.1104640008448214,0.28830084,44.999987001375295,7.303239582328783,6.537448452387659,0.0,2.1104640008448214,0.00025997249405662615,0.0
2024-03-12 21:00:00+05:00,-80.59564071379488,-0.23117451,42.56657106771609,2.343044205504102,5.841248716763823,0.8059564071379488,0.0,0.0,2.311745136976242
2024-03-12 22:00:00+05:00,-470.6321159944058,-0.22839148,40.16245018954668,0.0,4.820621090625017,4.706321159944058,0.0,0.0,2.2839148342609406
2024-03-12 23:00:00+05:00,-318.8654416806012,-0.4348974,35.584582894934,0.0,4.801719274740264,3.1886544168060116,0.0,0.0,4.34897392988205
2024-03-13 00:00:00+05:00,-472.6152805924526,-0.39284292,31.44939427772964,0.0,5.09213896386522,4.726152805924526,0.0,0.0,3.9284291863441467
2024-03-13 01:00:00+05:00,-681.4733895187877,-0.2479719,28.839163675013495,0.7844587791470677,4.727481454840352,6.815733895187877,0.0,0.0,2.4797190725803375
2024-03-13 02:00:00+05:00,-0.8535435786737274,-0.070014454,28.839163675013495,11.746534116615479,5.49392901284788,0.0,0.9535435786737274,0.0,0.0
2024-03-13 03:00:00+05:00,-3.1475355411838435,-0.24547397,26.255227190777028,8.966244982748893,6.186290519364548,0.032475355411838436,0.0,0.0,2.454739660024643
2024-03-13 04:00:00+05:00,-0.08412711850145235,-0.21477866,26.255227190777028,12.384020003644007,6.403109067329261,0.0,0.18412711850145236,0.0,0.0
2024-03-13 05:00:00+05:00,-39.75294616790984,-0.24174432,23.710550090093513,10.066687625529298,7.817240118410603,0.3985294616790984,0.0,0.0,2.4174432456493378
2024-03-13 06:00:00+05:00,0.1,-0.3724463,21.955404323970814,11.676665376967302,8.392148472588515,0.0,0.0,0.0,1.667388477816564
2024-03-13 07:00:00+05:00,-433.20224931129314,0.11654656,21.955404323970814,8.576136378448913,9.904474439815164,4.3330224931129315,0.0,0.0,0.0
2024-03-13 08:00:00+05:00,-4.248789848066394,0.24165623,24.251138498520394,19.116486421092485,11.394042447410524,0.0,4.348789848066394,2.4165622889995575,0.0
2024-03-13 09:00:00+05:00,0.1,-0.21348521,22.706167445809836,10.261023235504103,12.229367220351277,0.0,0.0,0.0,1.4677225000750287
2024-03-13 10:00:00+05:00,-681.6528681961698,0.40419623,22.706167445809836,4.577935602538252,12.645994283017496,6.817528681961699,0.0,0.0,0.0
2024-03-13 11:00:00+05:00,-55.928212349067984,0.41974634,22.706167445809836,9.099660123870466,13.024554941655031,0.5602821234906799,0.0,0.0,0.0
2024-03-13 12:00:00+05:00,-827.333380676904,-0.036870055,22.3180616047504,0.0895513391416028,13.012448158060218,8.27433380676904,0.0,0.0,0.3687005490064621
2024-03-13 13:00:00+05:00,-656.3135767622796,0.27363014,22.3180616047504,1.2583925361902677,12.679981258442673,6.564135767622796,0.0,0.0,0.0
2024-03-13 14:00:00+05:00,0.1,0.5704989,23.42359263672746,7.688068306758514,12.443719309861038,0.0,0.0,1.1637168757653242,0.0
2024-03-13 15:00:00+05:00,-240.29156402618355,0.5114546,23.42359263672746,3.717840460321989,12.016077653398339,2.4039156402618356,0.0,0.0,0.0
2024-03-13 16:00:00+05:00,-2.6221779525828115,1.0,32.92359263672746,18.436622311378493,10.574909006095131,0.0,2.6221779525828115,10.0,0.0
2024-03-13 17:00:00+05:00,-0.0,0.628321,33.79141782075794,5.597484714526408,10.058362395945995,0.0,0.0,0.9135001937162928,0.0
2024-03-13 18:00:00+05:00,-89.69846453561487,0.26011604,33.79141782075794,2.819310786241221,8.31349557999506,0.8969846453561487,0.0,0.0,0.0
2024-03-13 19:00:00+05:00,-2.2715840745249594,0.9087045,42.42411075384052,14.67461485469121,7.34862977375218,0.0,2.2715840745249594,9.087045192718506,0.0
2024-03-13 20:00:00+05:00,-1.8746844728180072,0.5529467,44.87120553769203,8.956881612463606,5.958864278428339,0.0,1.8746844728180072,2.575889246159477,0.0
2024-03-13 21:00:00+05:00,-8.898895537749194,0.794889,44.9935602768846,13.634706967186087,6.027614379505476,0.0,8.898895537749194,0.12879446230797242,0.0
2024-03-13 22:00:00+05:00,-6.63614684951693,0.4382379,44.99967801384423,12.066338727005784,5.197478168499987,0.0,6.63614684951693,0.0064397231153989765,0.0
2024-03-13 23:00:00+05:00,-1.8846861681991927,0.17787847,44.999983900692214,7.948595752234406,5.380916436225099,0.0,1.8846861681991927,0.00032198615576817247,0.0
2024-03-14 00:00:00+05:00,-0.08802870043106292,-0.052767977,44.999983900692214,7.311096374462623,4.501559303296775,0.0,0.08802870043106292,0.0,0.0
2024-03-14 01:00:00+05:00,-221.23273518049135,-0.48306867,39.91505048171558,0.8480083001800277,4.670615254222947,2.2123273518049134,0.0,0.0,4.8306867480278015
2024-03-14 02:00:00+05:00,-179.0212947316812,-0.37898776,35.92570564643421,3.2144686518528434,5.098508344763011,1.790212947316812,0.0,0.0,3.7898775935173035
2024-03-14 03:00:00+05:00,-52.72173070280335,-0.452467,31.162895177760504,5.370175152697762,5.346981697339822,0.5272173070280335,0.0,0.0,4.524669945240021
2024-03-14 04:00:00+05:00,0.1,-0.33611783,28.28452855557875,7.1124310136501,7.0788454615973135,0.0,0.0,0.0,2.7344482910726677
2024-03-14 05:00:00+05:00,-139.39358881308297,-0.11129098,27.113044593419342,8.181798082556847,7.68618921788682,1.3949358881308296,0.0,0.0,1.1129097640514374
2024-03-14 06:00:00+05:00,0.1,-0.16313212,25.562960077860158,8.683821872562358,9.213293665918027,0.0,0.0,0.0,1.4725802897812255
2024-03-14 07:00:00+05:00,-207.5315235608041,0.24855399,25.562960077860158,8.516706690790544,10.065555828667472,2.0763152356080408,0.0,0.0,0.0
2024-03-14 08:00:00+05:00,-2.3942039664339876,0.23560382,27.80119640830974,15.049631352901407,10.652258058757445,0.0,2.4942039664339877,2.3560382425785065,0.0
2024-03-14 09:00:00+05:00,0.1,0.5559997,29.421628195660126,11.704882357321422,11.755311297631952,0.0,0.0,1.7057176708951438,0.0
2024-03-14 10:00:00+05:00,-204.45381947104775,0.111850426,29.421628195660126,7.087829184784681,13.102502263870935,2.0455381947104776,0.0,0.0,0.0
2024-03-14 11:00:00+05:00,-8.41281711423958,0.8599424,37.59108077348949,24.977498876402528,13.24356334364487,0.0,8.41281711423958,8.59942376613617,0.0
2024-03-14 12:00:00+05:00,-0.0,0.9370151,39.20331987016011,9.244443471798837,12.892921895263965,0.0,0.0,1.697093785969078,0.0
2024-03-14 13:00:00+05:00,-4.563482973289327,0.7317432,44.71016599350801,16.55489956362564,12.980198629382071,0.0,4.563482973289327,5.796680129839892,0.0
2024-03-14 14:00:00+05:00,-3.985032765164121,0.47262147,44.9855082996754,9.743800892847014,12.432574695761176,0.0,3.985032765164121,0.28983400649199353,0.0
2024-03-14 15:00:00+05:00,-12.393315804318009,0.79027945,44.99927541498377,17.04806156432449,11.30238123817352,0.0,12.393315804318009,0.0144917003245979,0.0
2024-03-14 16:00:00+05:00,-13.039093015574583,0.97812307,44.99996377074919,17.19678930406141,11.416027460535428,0.0,13.039093015574583,0.0007245850162291845,0.0
2024-03-14 17:00:00+05:00,-30.70468700162567,1.0,44.99999818853746,35.05952683487449,10.017940563462394,0.0,30.70468700162567,3.622925081003814e-05,0.0
2024-03-14 18:00:00+05:00,-5.6352287573720545,1.0,44.999999909426876,8.986584842522985,8.845160893061756,0.0,5.6352287573720545,1.8114625390808214e-06,0.0
2024-03-14 19:00:00+05:00,-3.142189131134184,0.62200207,44.99999999547134,6.646465050417663,7.115550598676553,0.0,3.142189131134184,9.057312411187013e-08,0.0
2024-03-14 20:00:00+05:00,-0.0,-0.16934688,43.888799175335265,3.015489728900648,6.16571044858596,0.0,0.0,0.0,1.0556407791292761
2024-03-14 21:00:00+05:00,-63.75111961276807,-0.08188208,43.02688252348401,3.152080827246411,4.8648171971173255,0.6375111961276807,0.0,0.0,0.8188208192586899
2024-03-14 22:00:00+05:00,-0.5412392868507903,-0.0748221,43.02688252348401,6.1677484059028265,5.442941568364529,0.0,0.5412392868507903,0.0,0.0
2024-03-14 23:00:00+05:00,-39.10473057290158,-0.41847086,38.621926107404136,1.932533235211562,4.8422836995241925,0.3910473057290158,0.0,0.0,4.184708595275879
2024-03-15 00:00:00+05:00,-134.3093764667449,-0.44446704,33.943325708286416,1.3927933305391587,4.833259514331935,1.343093764667449,0.0,0.0,4.444670379161835
2024-03-15 01:00:00+05:00,-246.1691513684547,-0.4653426,29.044982433818546,0.8680550380608827,4.838001313073188,2.462691513684547,0.0,0.0,4.653426110744476
2024-03-15 02:00:00+05:00,-93.20533361640959,-0.4598658,24.204289712903403,3.2163219305345327,5.192515608989905,0.9330533361640958,0.0,0.0,4.598658084869385
2024-03-15 03:00:00+05:00,-64.1188104094319,-0.3595135,20.419937171933555,5.361723639368317,5.460745749618293,0.6421881040943189,0.0,0.0,3.595134913921356
2024-03-15 04:00:00+05:00,-0.0,-0.26133585,18.14537944313771,8.460283836240539,6.9902359942049985,0.0,0.0,0.0,2.160829842356053
2024-03-15 05:00:00+05:00,-0.0,-0.37684554,15.559539003418724,8.257328130753388,7.537628346688061,0.0,0.0,0.0,2.4565484177330372
2024-03-15 06:00:00+05:00,-41.00588250464394,-0.2171946,13.273280036119512,8.697203013014969,8.654581992268673,0.4100588250464394,0.0,0.0,2.17194601893425
2024-03-15 07:00:00+05:00,-2.5758002004510114,0.10069143,14.229848623690895,14.183071338691171,10.079911746915283,0.0,2.5758002004510114,1.0069143027067184,0.0
2024-03-15 08:00:00+05:00,-0.22281406546611215,0.10051511,15.184742190358929,11.411871135641114,10.792990537941751,0.0,0.22281406546611215,1.0051511228084564,0.0
2024-03-15 09:00:00+05:00,-0.0,-0.15877016,14.730695734767268,9.631813289542562,11.453459998185375,0.0,0.0,0.0,0.43134413281207706
2024-03-15 10:00:00+05:00,-120.44339704817952,0.24223016,14.730695734767268,7.676873094670996,12.199892885142555,1.2044339704817952,0.0,0.0,0.0
2024-03-15 11:00:00+05:00,-460.4196823826532,-0.052848198,14.174398918769592,3.4972279977467284,12.882660332857734,4.604196823826532,0.0,0.0,0.528481975197792
2024-03-15 12:00:00+05:00,-0.0,0.8079749,15.674551408083275,8.846343027601568,13.344053854783866,0.0,0.0,1.5791078834880867,0.0
2024-03-15 13:00:00+05:00,-384.63111590229687,0.34664753,15.674551408083275,2.2468700538270228,12.909158871561845,3.8463111590229686,0.0,0.0,0.0
2024-03-15 14:00:00+05:00,-0.0,0.76539487,17.504923825507568,7.26606927369388,12.351134284026534,0.0,0.0,1.9267078078150455,0.0
2024-03-15 15:00:00+05:00,-529.7555603003162,-0.011283053,17.386154845663274,0.0,11.728745735579132,5.297555603003162,0.0,0.0,0.11283053085207939
